ds,daily_items_sold,daily_net_sales,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_net_sales,lag_7_net_sales,lag_14_net_sales,lag_30_net_sales,lag_60_net_sales,rolling_7_net_sales,rolling_14_net_sales,daily_sales_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_week_fourier_1,fourier_week_fourier_2,fourier_week_fourier_3,fourier_week_fourier_4,fourier_week_fourier_5,fourier_week_fourier_6,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8,fourier_year_fourier_1,fourier_year_fourier_2,fourier_year_fourier_3,fourier_year_fourier_4,fourier_year_fourier_5,fourier_year_fourier_6,fourier_year_fourier_7,fourier_year_fourier_8,fourier_year_fourier_9,fourier_year_fourier_10,fourier_year_fourier_11,fourier_year_fourier_12,fourier_year_fourier_13,fourier_year_fourier_14,fourier_year_fourier_15,fourier_year_fourier_16,fourier_year_fourier_17,fourier_year_fourier_18,fourier_year_fourier_19,fourier_year_fourier_20
2023-09-07,70.0,20858.0,0.0,0,0,Shopee,0.0,0,1312.5,18524.0,2282.5,9454.0,2959.59,7480.528571428569,7844.625,2.5089682765247865,14.891809523809524,0.0,-0.9749279121818041,-0.22252093395639985,0.43388373911771605,-0.9009688679023431,0.7818314824680076,0.6234898018587613,-0.051478754770334825,-0.9986740898848311,0.10282099713733707,0.9946998756145915,-0.1538905767040832,-0.9880878960910738,0.2045520661261549,0.9788556850953675,-0.21757660514828095,0.9760432474496963,-0.42472835251601687,0.9053208417842981,-0.6115298757991041,0.7912213413483817,-0.769030859258917,0.6392116531380602,-0.8896848787211034,0.45657509412474045,-0.9677109772087528,0.2520624220102647,-0.9993706508539968,0.03547255575312865,-0.9831469737221504,-0.1828169249850165,-0.9198172790502099,-0.3923470060554409,-0.8124159144868921,-0.5830783668499687
2023-09-08,57.0,17770.0,0.0,0,0,Shopee,0.0,0,7727.5,13987.0,2110.0,2642.76,14846.0,8305.732857142855,8571.267857142857,2.3910556231714284,1.2995794241345844,0.0,-0.7818314824681066,0.6234898018586372,-0.9749279121817688,-0.22252093395655462,-0.43388373911743,-0.9009688679024809,-0.2546711202412194,-0.9670277247913228,0.49254806795384765,0.8702852410301647,-0.6979441547663229,-0.7161521883144135,0.8573146280763124,0.5147928015098637,-0.20075493140682626,0.97964149438243,-0.393335722016051,0.9193949150316809,-0.5699010576127633,0.8217133225960583,-0.7232617254437442,0.6905740195722236,-0.8471733374738767,0.531316606434782,-0.9365905832039828,0.3504255690637077,-0.9878726596350423,0.15526624985999957,-0.998931513884857,-0.04621504698372399,-0.9693168624606862,-0.24581460524015084,-0.900234525457297,-0.43540532745325394
2023-09-09,236.0,72780.0,0.0,1,0,Shopee,0.0,1,17770.0,1950.0,2938.99,5343.0,10279.0,8846.161428571428,9689.839285714286,2.956234435031186,3.0956668542487336,0.0,-4.506947813116895e-14,1.0,-9.01389562623379e-14,1.0,2.0585207877134124e-13,1.0,-0.44709379298510715,-0.8944870822287989,0.7998392447397104,0.6002142805483803,-0.9837979515735225,-0.17928075881070202,0.9601498736716102,-0.27948563485158046,-0.18387385105132856,0.9829498496360605,-0.36147754848581354,0.9323808137991076,-0.5267547528105528,0.8500173118187025,-0.6740694616546185,0.7386679638813726,-0.7983981991447769,0.6021298162376424,-0.8955013179435025,0.44505886078298684,-0.9620675724981437,0.2728112643340247,-0.9958270335100601,0.09126072172930558,-0.9956284932063304,-0.0934018389309982,-0.9614787218710185,-0.27487936879524594
2023-09-10,70.0,21138.0,0.0,0,0,Shopee,0.0,1,12086.380000000001,1312.5,3474.56,5564.0,13733.0,22360.381428571425,15074.88785714286,2.6056989911703603,0.7489107573979965,0.0,0.7818314824679795,0.6234898018587965,0.9749279121818595,-0.22252093395615719,0.4338837391178785,-0.9009688679022648,-0.6206094818274185,-0.7841198065767138,0.97326437370038,0.22968774213180618,-0.9057022630804784,0.4239143907098459,0.44709379298513346,-0.8944870822287858,-0.16693835946505894,0.9859673342150412,-0.32919153851999294,0.9442631682782295,-0.4822058478963551,0.8760579434344268,-0.6216868902665467,0.78326586193368,-0.7437200839287422,0.6684911643103629,-0.8448805268402697,0.5349550405091145,-0.9223291176290519,0.38640522612099143,-0.9738922359149917,0.2270108209414214,-0.9981227456866077,0.06124528180217086,-0.9943406096530514,-0.1062391264779507
2023-09-11,83.0,23738.0,0.0,0,0,Shopee,0.0,0,21138.0,20858.0,18524.0,14216.0,13300.0,25192.59571428571,16336.562142857145,0.4958692349136141,0.12300123001230023,0.0,0.9749279121818495,-0.22252093395620112,-0.43388373911734873,-0.90096886790252,-0.7818314824680345,0.6234898018587276,-0.7678804460365979,-0.6405931786981778,0.9837979515735176,-0.17928075881072902,-0.4925480679538237,0.8702852410301782,-0.3527520865490822,-0.9357168190404984,-0.1499534681324472,0.9886930551971381,-0.2965159050905518,0.9550279147901023,-0.436372964104591,0.8997658785476216,-0.5663619330814591,0.8241566360566618,-0.6835432558267271,0.7299100063800997,-0.7852670068439941,0.6191572723971467,-0.8692328164574895,0.4944029842076,-0.9335418911179271,0.3584683215124656,-0.9767399525103072,0.2144272957675,-0.9978501244431214,0.06553723482759469
2023-09-12,60.0,18012.0,0.0,0,0,Shopee,0.0,0,8019.67,17770.0,13987.0,13037.0,5950.0,25645.762857142858,16975.74785714286,0.4835489409872714,1.2459777023244096,0.0,0.43388373911749,-0.9009688679024519,-0.7818314824679355,0.6234898018588517,0.974927912181849,-0.22252093395620307,-0.8826787983255469,-0.4699767430273212,0.8296770135526204,-0.5582437220268627,0.10282099713735658,0.9946998756145894,-0.926323968251493,-0.3767278936351898,-0.1329242031560922,0.991126205997661,-0.26348932231872,0.9646623124306358,-0.38937814154520334,0.9210779895789518,-0.5083564379375152,0.8611467540480434,-0.6183126337097863,0.7859322407147245,-0.7172952716008888,0.6967693257736072,-0.8035476485339235,0.5952404359043513,-0.8755389928586336,0.4831474640149626,-0.9319916318560612,0.3624797899887332,-0.9719036673475101,0.23537897398973526
2023-09-13,47.0,14908.0,0.0,0,0,Shopee,0.0,0,5291.76,23988.29,8226.0,11943.0,3040.34,16039.157142857142,17501.945,0.2957966663507274,1.8172101531437557,0.0,-0.4338837391175942,-0.9009688679024017,0.7818314824680798,0.6234898018586709,-0.9749279121818757,-0.2225209339560864,-0.960149873671602,-0.2794856348516087,0.5366961939915991,-0.8437755598231865,0.6601521206712763,0.7511319308704808,-0.9057022630804701,0.4239143907098636,-0.11585560376947857,0.9932660666081418,-0.23015087970124276,0.9731549581504192,-0.3413465142450355,0.9399375283564135,-0.4479449394078901,0.8940611451454882,-0.5485105018003653,0.8361436655352424,-0.6416887978251119,0.7669651144255276,-0.7262249146041675,0.6874571793269525,-0.8009803309782891,0.5986906625177233,-0.8649482509584363,0.5018610596210289,-0.9172671631198653,0.3982724588294229
2023-09-14,39.0,12508.0,0.0,0,0,Shopee,0.0,0,5029.3099999999995,23738.0,20858.0,18886.0,3100.0,11110.685714285713,18151.640714285713,0.4542464954303173,1.4870210824148842,0.0,-0.9749279121818246,-0.22252093395631004,0.43388373911755,-0.900968867902423,0.7818314824678255,0.6234898018589896,-0.9970175264485269,-0.07717546212664346,0.15389057670405606,-0.988087896091078,0.9732643737003845,0.2296877421317871,-0.30411483232750686,0.9526353808033861,-0.09875272084577562,0.9951120038093985,-0.19654003584493987,0.9804958002511126,-0.2924059769510792,0.9562942772197713,-0.38541335945433336,0.9227440286201395,-0.47465294389194157,0.8801730414269193,-0.5592523247663469,0.8289974892865699,-0.6383844591746777,0.76971766400691,-0.711275751973827,0.7029130847082496,-0.7772136184407463,0.6292368324488341,-0.8355534504952221,0.5494091657094268
2023-09-15,58.0,16895.0,0.0,0,1,Shopee,0.0,0,3565.0,18012.0,17770.0,2282.5,5501.17,8870.018571428569,17257.890714285713,0.8028649678294778,3.7391304347826084,0.0,-0.7818314824680491,0.6234898018587093,-0.9749279121818097,-0.22252093395637498,-0.4338837391171669,-0.9009688679026076,-0.9917226741361045,0.1283983551465277,-0.25467112024118344,-0.9670277247913323,0.9263239682515108,-0.3767278936351463,0.4925480679537828,0.8702852410302014,-0.08162061540319238,0.9966634713589156,-0.1626965717643934,0.9866761502824083,-0.24268684458260162,0.9701046827361159,-0.3210576541852745,0.9470596510722272,-0.3972860276706971,0.9176948361071006,-0.47086328873606764,0.8822061909330804,-0.5412984521036318,0.8408305333122794,-0.6081214998935477,0.7938439653780974,-0.6708865180801566,0.7415600311898448,-0.7291746721018028,0.6843276244352763
2023-09-16,39.0,12097.0,0.0,0,0,Shopee,0.0,1,2660.0,14908.0,23988.29,2110.0,11407.0,8334.481428571426,12186.819285714286,1.0306058867025698,3.5477443609022554,0.0,4.7056148157814606e-14,1.0,9.411229631562921e-14,1.0,-8.620523096978826e-14,1.0,-0.9444892287836589,0.3285423819108414,-0.6206094818274339,-0.7841198065767017,0.5366961939915825,-0.8437755598231971,0.973264373700389,0.229687742131768,-0.0644643571073619,0.9979200101524843,-0.1286605437981039,0.991688693325469,-0.19232150523909763,0.981331971670427,-0.2551824131233719,0.9668929289391524,-0.31698176735053746,0.9484316312562175,-0.3774624838618161,0.9260248772451355,-0.4363729641045809,0.8997658785476266,-0.4934681416772357,0.8697638720650656,-0.5485105018003678,0.8361436655352409,-0.6012710693734982,0.7990451183346595
