ds,daily_items_sold,daily_net_sales,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_net_sales,lag_7_net_sales,lag_14_net_sales,lag_30_net_sales,lag_60_net_sales,rolling_7_net_sales,rolling_14_net_sales,daily_sales_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_week_fourier_1,fourier_week_fourier_2,fourier_week_fourier_3,fourier_week_fourier_4,fourier_week_fourier_5,fourier_week_fourier_6,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8,fourier_year_fourier_1,fourier_year_fourier_2,fourier_year_fourier_3,fourier_year_fourier_4,fourier_year_fourier_5,fourier_year_fourier_6,fourier_year_fourier_7,fourier_year_fourier_8,fourier_year_fourier_9,fourier_year_fourier_10,fourier_year_fourier_11,fourier_year_fourier_12,fourier_year_fourier_13,fourier_year_fourier_14,fourier_year_fourier_15,fourier_year_fourier_16,fourier_year_fourier_17,fourier_year_fourier_18,fourier_year_fourier_19,fourier_year_fourier_20
2024-03-27,19.0,5581.49,0.0,0,0,Lazada,0.0,0,12234.0,15355.0,2765.0,3903.08,1018.5,9786.255714285711,8330.627857142857,0.16796993154953818,-0.5437722739905182,0.0,-0.4338837391175624,-0.900968867902417,0.7818314824680358,0.623489801858726,-0.9749279121817762,-0.22252093395652212,0.7338853664321688,0.6792733388973258,0.9970175264485336,-0.07717546212655749,0.620609481827394,-0.7841198065767333,-0.15389057670388565,-0.9880878960911046,-0.1137195145859465,-0.993512894733801,0.22596360824801281,0.9741357440046734,-0.33527600248401246,-0.9421199510456938,0.44023845527731703,0.8978808954950772,-0.5394891616674083,-0.8419925441732824,0.6317404220940674,0.775180004316681,-0.7157953492826725,-0.69831011588355,0.7905633969115339,0.6123802049900834,-0.8550745085896925,-0.5185051443911584,0.9084917035725049,0.4179028888867939
2024-03-28,13.0,4227.54,0.0,0,0,Lazada,0.0,0,9201.0,7268.0,5008.0,1345.45,7173.0,8721.547142857142,8171.5199999999995,0.2554590271837966,-0.5405347244864689,0.0,-0.9749279121818167,-0.22252093395634442,0.4338837391176136,-0.9009688679023924,0.7818314824678304,0.6234898018589835,0.8573146280763397,0.5147928015098184,0.8826787983255339,-0.4699767430273454,0.051478754770360256,-0.9986740898848298,-0.829677013552651,-0.558243722026817,-0.13079267585676044,-0.9914097417023037,0.259338265975408,0.9657865518844568,-0.38342829071163154,-0.9235706501843574,0.5009308193361668,0.8654873276017371,-0.609827097705929,-0.7925344856241672,0.7082462315032366,0.7059654917639131,-0.7944973291665898,-0.607267646056626,0.8670985522812152,0.49813662847839313,-0.9248025743285041,-0.3804473662878632,0.9666180104000944,0.2562218218071265
2024-03-29,3.0,898.91,0.0,0,1,Lazada,0.0,0,14464.0,3945.3,12619.0,672.0,2692.2,8824.332857142856,9148.915714285715,0.49005615767505095,-0.9378519081858407,0.0,-0.7818314824680712,0.6234898018586816,-0.9749279121817941,-0.22252093395644376,-0.43388373911758366,-0.9009688679024068,0.9444892287836667,0.3285423819108192,0.620609481827397,-0.7841198065767309,-0.5366961939916421,-0.8437755598231591,-0.9732643737003673,0.2296877421318596,-0.1478271334705295,-0.9890132145779885,0.29240597695107545,0.9562942772197726,-0.4305596169818744,-0.9025621398133326,0.5592523247663403,0.8289974892865742,-0.6756562619728691,-0.7372168036994611,0.7772136184407389,0.6292368324488432,-0.8616928164028447,-0.5074302810827646,0.927237546217952,0.3744736744868875,-0.9724075561219914,-0.23328854407547772,0.9962102997023285,0.0869772313136993
2024-03-30,10.0,3364.15,0.0,0,0,Lazada,0.0,1,0.0,5581.49,15355.0,4262.85,3281.0,6641.419999999998,8213.837857142857,0.14554341726030304,0.0,0.0,-1.0191042106943061e-13,1.0,-2.0382084213886122e-13,1.0,-7.835758776505978e-14,1.0,0.9917226741360966,0.12839835514658893,0.25467112024130284,-0.9670277247913008,-0.9263239682514945,-0.3767278936351862,-0.49254806795399775,0.8702852410300798,-0.16481784665719476,-0.9863240225317872,0.32512760299990323,0.9456701548465709,-0.4765444837967765,-0.8791503597012651,0.6149269413476258,0.7885840835350746,-0.7364899449095519,-0.6764484910524416,0.8379085086871796,0.5458107099257276,-0.9164086366943403,-0.40024393885731835,0.9698431969672882,0.2437297136097071,-0.9967506498213925,-0.08054900421874749,0.9963950238187245,-0.0848348779057495
2024-03-31,7.0,2186.3,0.0,0,1,Lazada,0.0,1,3364.15,12117.0,14199.0,14048.0,5289.0,6324.657142857141,7357.348571428572,-0.1079638897982441,-0.35011815763268583,0.0,0.7818314824679441,0.6234898018588411,0.9749279121818848,-0.22252093395604636,0.43388373911731515,-0.9009688679025362,0.9970175264485295,-0.07717546212661025,-0.15389057670399023,-0.9880878960910883,-0.9732643737003682,0.2296877421318558,0.3041148323273799,0.9526353808034266,-0.1817597875913735,-0.9833429613388905,0.3574644155648579,0.9339267592294775,-0.5212604463582728,-0.8533976488498045,0.6676911663366939,0.7444383832097491,-0.7918783711724119,-0.6106788397098166,0.8896848787210994,0.45657509412474834,-0.9578523554276631,-0.2872609705506088,0.9941098647022403,0.10837701279189063,-0.9972495210773463,0.07411742515092769,0.967166729797736,-0.2541427094613442
2024-04-01,6.0,1830.09,0.0,0,0,Lazada,0.0,0,10162.0,4227.54,7268.0,10601.0,7900.0,5043.271428571426,6882.409285714287,0.49358867066780654,-0.8199084825821689,0.0,0.9749279121818115,-0.22252093395636738,-0.43388373911765604,-0.900968867902372,-0.7818314824682117,0.6234898018585054,0.9601498736715954,-0.27948563485163125,-0.5366961939916388,-0.8437755598231612,-0.6601521206712232,0.7511319308705273,0.90570226308051,0.4239143907097784,-0.19864794288017015,-0.9800709131432667,0.38937814154519973,0.9210779895789534,-0.5645884386042881,-0.8253725795023554,0.7172952716008834,0.6967693257736128,-0.8414120250581527,-0.5403941192199806,0.9319916318560569,0.36247978998874414,-0.9854237542919503,-0.17011767832050245,0.999578685547896,-0.029025013321969936,-0.9738922359149986,0.2270108209413918,0.9093882203648014,-0.41594839182492277
2024-04-02,7.0,2352.0,0.0,0,0,Lazada,0.0,0,7852.0,898.91,3945.3,11611.0,9341.66,3756.2071428571408,6290.2699999999995,0.6780082909956687,-0.7004584819154356,0.0,0.4338837391175412,-0.9009688679024273,-0.7818314824680064,0.6234898018587629,0.9749279121818111,-0.22252093395636932,0.8826787983255625,-0.46997674302729175,-0.8296770135525832,-0.5582437220269179,-0.10282099713728636,0.9946998756145967,0.9263239682515433,-0.3767278936350664,-0.21547731504673046,-0.9765088461966189,0.42083100859565625,0.9071390534005042,-0.606413090248277,-0.7951497745554199,0.7635044855580861,0.6458025244087253,-0.884724678268256,-0.46611398140704924,0.9643784639967459,0.26452632795107,-0.9987235240803968,-0.05051061718523319,0.9861462483415944,-0.1658781989346354,-0.9272375462179469,0.3744736744869003,0.8247650844733749,-0.5654755126737379
2024-04-03,7.0,2310.46,0.0,0,0,Lazada,0.0,0,11630.0,3364.15,5581.49,19581.0,22545.0,5625.219999999998,6133.320000000001,1.1730630625209117,-0.8013361994840928,0.0,-0.433883739117543,-0.9009688679024264,0.7818314824680088,0.6234898018587598,-0.9749279121818124,-0.2225209339563635,0.7678804460366192,-0.6405931786981521,-0.9837979515735056,-0.17928075881079458,0.49254806795388517,0.8702852410301435,0.35275208654920687,-0.9357168190404513,-0.23224292400906835,-0.9726578145718658,0.45178578983288065,0.8921264484954362,-0.6466230339778823,-0.7628097088587943,0.8061001043286268,0.5917792002101604,-0.9214960976269893,-0.3883876183122092,0.9865006565801172,0.16375730385847698,-0.997559047778862,0.06982797572986149,0.9540665500578431,-0.2995947563972458,-0.8584015232919022,0.5129783862992102,0.7157953492826827,-0.6983101158835394
2024-04-04,24.0,7422.96,0.0,1,0,Lazada,0.0,0,6550.0,10162.0,9201.0,2765.0,4818.7,6098.078571428569,5502.032142857142,0.9831048201036052,0.13327633587786258,0.0,-0.974927912181812,-0.22252093395636544,0.43388373911765243,-0.9009688679023737,0.7818314824679319,0.6234898018588563,0.6206094818274001,-0.7841198065767284,-0.9732643737003692,0.22968774213185197,0.9057022630804602,0.4239143907098849,-0.4470937929852176,-0.8944870822287437,-0.24893980855376605,-0.9685189578512206,0.4822058478963517,0.8760579434344287,-0.6851112019949088,-0.7284384949335745,0.8448805268402655,0.534955040509121,-0.9514544127333336,-0.30778970172874087,0.9981227456866071,0.0612452818021826,-0.9819471901866476,0.18915526872003255,0.9039461929224036,-0.42764620926776925,-0.7690308592589383,0.6392116531380345,0.5856957398073741,-0.8105309990194655
2024-04-05,4.0,1160.25,0.0,0,0,Lazada,0.0,0,35565.0,7852.0,14464.0,12592.0,13264.0,10526.059999999998,7613.419285714285,1.0335687969784957,-0.9673766343315057,0.0,-0.7818314824680846,0.6234898018586648,-0.9749279121817844,-0.2225209339564858,-0.43388373911732053,-0.9009688679025335,0.44709379298513696,-0.894487082228784,-0.7998392447397503,0.600214280548327,0.9837979515735098,-0.17928075881077146,-0.960149873671573,-0.2794856348517084,-0.2655630278040563,-0.9640935007889754,0.5120551783114652,0.858952556527084,-0.7217751111067933,-0.6921276536786956,0.8796622089871299,0.4755989887288271,-0.9743781260415358,-0.22491613435186195,0.9991210282680492,-0.04191862202644739,-0.9521140536681125,0.30574307646727583,0.8367329140344903,-0.547611203840234,-0.6612634749656278,0.7501537286959138,0.4383067230125471,-0.8988254650164303
